---,Actor,Location,Rotation,Scale,Meshes
Row_56,Class'/Script/Engine.StaticMeshActor',"(X=6027.403320,Y=14066.775391,Z=-798.748840)","(Pitch=0.000000,Yaw=150.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Construction_VOL2/Meshes/SM_ConcreteMixer_01a.SM_ConcreteMixer_01a'',Materials=(MaterialInstanceConstant'""/Game/Construction_VOL2/Materials/Instances/MM_ConcreteMixer_Inst""')))"
Row_57,Class'/Script/Engine.StaticMeshActor',"(X=6416.860352,Y=16674.943359,Z=-780.449097)","(Pitch=0.000000,Yaw=96.538269,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/debris/SM_Debris_Pile_Edge_Lrg_01.SM_Debris_Pile_Edge_Lrg_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Boxes/Ruins/Ruin_inst""')))"
Row_58,Class'/Script/Engine.StaticMeshActor',"(X=5739.763184,Y=15314.656250,Z=-766.510864)","(Pitch=0.000000,Yaw=-33.685719,Roll=-77.637604)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/debris/SM_Debris_Tire_Single.SM_Debris_Tire_Single'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Boxes/Ruins/Ruin_inst""')))"
Row_59,Class'/Script/Engine.StaticMeshActor',"(X=6858.653809,Y=14716.225586,Z=-798.749939)","(Pitch=0.000000,Yaw=139.999969,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Construction_VOL1/Meshes/SM_Dumpster.SM_Dumpster'',Materials=(MaterialInstanceConstant'""/Game/Construction_VOL1/Materials/Instances/MI_Dumpster_01a""',MaterialInstanceConstant'""/Game/Construction_VOL1/Materials/Instances/MI_DebrisTile_01a""',MaterialInstanceConstant'""/Game/ImpostorBaker/ImpostorLODs/dumpsterMI_Impostor_dumpster""')))"
Row_60,Class'/Script/Engine.StaticMeshActor',"(X=3300.541992,Y=10839.265625,Z=-736.077637)","(Pitch=0.000000,Yaw=-90.000122,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/SM_Electric_Box_03.SM_Electric_Box_03'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/MI_Electronics_02""')))"
Row_61,Class'/Script/Engine.StaticMeshActor',"(X=-1984.205933,Y=12985.412109,Z=-732.014893)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.011302,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/FlowerPot/SM_FlowerPot.SM_FlowerPot'',Materials=(MaterialInstanceConstant'""/Game/Assets/FlowerPot/M_FlowerPot_Inst1""')))"
Row_62,Class'/Script/Engine.StaticMeshActor',"(X=4348.668945,Y=15324.870117,Z=-790.000000)","(Pitch=0.000000,Yaw=-100.000061,Roll=0.000000)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/SM_gasstation_1_sign.SM_gasstation_1_sign'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/MI_gasstation1_sign""')))"
Row_63,Class'/Script/Engine.StaticMeshActor',"(X=6808.416504,Y=14480.035156,Z=-793.592285)","(Pitch=0.000000,Yaw=50.000069,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Construction_VOL2/Meshes/SM_HandForklift_01a.SM_HandForklift_01a'',Materials=(MaterialInstanceConstant'""/Game/Construction_VOL2/Materials/Instances/MI_Handforklift_01a""')))"
Row_64,Class'/Script/Engine.StaticMeshActor',"(X=-2449.077637,Y=11266.795898,Z=-752.203247)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/MEDIUM_desert_rock_05/SM_MEDIUM_Desert_Rock_05_UE4.SM_MEDIUM_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/MEDIUM_desert_rock_05/Materials/M_MEDIUM_Desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/MEDIUM_desert_rock_05/Materials/M_MEDIUM_Desert_Rock_05_UE4_LOD1""')))"
Row_65,Class'/Script/Engine.StaticMeshActor',"(X=-1259.349121,Y=11815.438477,Z=-797.814026)","(Pitch=0.000000,Yaw=-90.200714,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Merged/SM_MERGED_SM_TrimModule_02_Corner_A76.SM_MERGED_SM_TrimModule_02_Corner_A76'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Props_mats/Metal_trims""',MaterialInstanceConstant'""/Game/DesertGasStation/Materials/Instances/Tiling/M_CorrugatedMetal_01""')))"
Row_66,Class'/Script/Engine.StaticMeshActor',"(X=-1272.758301,Y=10825.410156,Z=-797.223328)","(Pitch=0.000000,Yaw=-90.200714,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Merged/SM_MERGED_SM_TrimModule_02_Corner_A76.SM_MERGED_SM_TrimModule_02_Corner_A76'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Props_mats/Metal_trims""',MaterialInstanceConstant'""/Game/DesertGasStation/Materials/Instances/Tiling/M_CorrugatedMetal_01""')))"
Row_67,Class'/Script/Engine.StaticMeshActor',"(X=3594.772705,Y=12108.798828,Z=-647.030579)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.593236,Y=0.593236,Z=0.593236)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/SM_Modular_Environment_Sign_3.SM_Modular_Environment_Sign_3'',Materials=(Material'""/Game/Plugins/Gas_Station/Assets/Materials/M_Cloth_Signs""',Material'""/Game/Plugins/Gas_Station/Assets/Materials/M_Metal""')))"
Row_68,Class'/Script/Engine.StaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Merged/SM_PROXY_sidewalkcorner_01_A.SM_PROXY_sidewalkcorner_01_A'',Materials=(MaterialInstanceConstant'""/Game/Merged/Materials/M_PROXY_sidewalkcorner_01_A""')))"
Row_69,Class'/Script/Engine.StaticMeshActor',"(X=5978.257812,Y=14205.369141,Z=-798.749329)","(Pitch=0.000000,Yaw=-12.379263,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Construction_VOL2/Meshes/SM_Roller_Machine_01a.SM_Roller_Machine_01a'',Materials=(MaterialInstanceConstant'""/Game/Construction_VOL2/Meshes/MM_RollerMachine_Inst""')))"
Row_70,Class'/Script/Engine.StaticMeshActor',"(X=6884.037598,Y=14407.511719,Z=-748.854065)","(Pitch=0.000000,Yaw=-90.000122,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Construction_VOL2/Meshes/SM_RollerMachine_Base_01a.SM_RollerMachine_Base_01a'',Materials=(MaterialInstanceConstant'""/Game/Construction_VOL2/Meshes/MM_RollerMachine_Inst""')))"
Row_71,Class'/Script/Engine.StaticMeshActor',"(X=6306.112305,Y=14113.102539,Z=-839.031433)","(Pitch=3.127858,Yaw=-191.669388,Roll=0.000002)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Vehicles/Junkyard/Car_06/Car_06_Shop_CarWash.Car_06_Shop_CarWash'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Vehicles/Junkyard/Car_06/MI_Car_06_AdvancedCarShader""',MaterialInstanceConstant'""/Game/Assets/Environment/Vehicles/Junkyard/Car_06/MI_Car_06_gueges""',MaterialInstanceConstant'""/Game/Assets/Environment/Buildings/Architecture/Window/M_Glass_DirtyMaster_Inst2""',MaterialInstanceConstant'""/Game/DesertGasStation/Materials/Instances/Unique/M_Wheels""')))"
Row_72,Class'/Script/Engine.StaticMeshActor',"(X=4056.396973,Y=15411.698242,Z=-492.406982)","(Pitch=0.000000,Yaw=0.000000,Roll=-45.687000)","(X=2.018416,Y=2.018416,Z=2.018416)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/SM_Sign_Arrow.SM_Sign_Arrow'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/MI_Signs""')))"
Row_73,Class'/Script/Engine.StaticMeshActor',"(X=6592.363281,Y=14097.506836,Z=-783.236206)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Construction_VOL1/Meshes/SM_Tarp_03.SM_Tarp_03'',Materials=(MaterialInstanceConstant'""/Game/Construction_VOL1/Materials/Instances/MI_Tarp_01a""')))"
Row_74,Class'/Script/Engine.StaticMeshActor',"(X=6537.041504,Y=14149.401367,Z=-787.638000)","(Pitch=0.000000,Yaw=25.000334,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Construction_VOL1/Meshes/SM_WaterTank_01a.SM_WaterTank_01a'',Materials=(MaterialInstanceConstant'""/Game/Construction_VOL1/Materials/Instances/MI_WaterTank_01a""')))"
Row_75,Class'/Script/Engine.StaticMeshActor',"(X=-2190.000000,Y=11970.000000,Z=-730.000000)","(Pitch=0.000000,Yaw=39.999985,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Base/LandscapeMaterial/Foliage/Desert/Rock1/Rock1_SM.Rock1_SM'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/LandscapeMaterial/Foliage/Desert/Rock1/TestForSand_Inst""')))"
Row_76,Class'/Script/Engine.StaticMeshActor',"(X=3239.588379,Y=8096.336426,Z=-903.951660)","(Pitch=20.000008,Yaw=-180.000107,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_77,Class'/Script/Engine.StaticMeshActor',"(X=6046.551758,Y=11232.469727,Z=-928.047913)","(Pitch=-0.992984,Yaw=-57.383377,Roll=-9.488408)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_78,Class'/Script/Engine.StaticMeshActor',"(X=5199.551758,Y=11992.469727,Z=-915.047913)","(Pitch=-0.992984,Yaw=-57.383377,Roll=-9.488408)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_79,Class'/Script/Engine.StaticMeshActor',"(X=5523.921875,Y=12003.821289,Z=-797.190125)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_80,Class'/Script/Engine.StaticMeshActor',"(X=5527.891602,Y=11372.790039,Z=-807.720337)","(Pitch=0.000000,Yaw=85.000031,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_81,Class'/Script/Engine.StaticMeshActor',"(X=5851.815918,Y=11848.360352,Z=-800.704468)","(Pitch=0.000000,Yaw=-97.905045,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_82,Class'/Script/Engine.StaticMeshActor',"(X=5213.347168,Y=10998.529297,Z=-834.395691)","(Pitch=2.487856,Yaw=98.339211,Roll=-4.811583)","(X=1.062500,Y=1.062500,Z=1.062500)",""
Row_83,Class'/Script/Engine.StaticMeshActor',"(X=5834.719727,Y=11728.629883,Z=-825.393799)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_84,Class'/Script/Engine.StaticMeshActor',"(X=5454.354492,Y=11926.703125,Z=-789.375000)","(Pitch=0.000000,Yaw=-73.726364,Roll=-12.190609)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_85,Class'/Script/Engine.StaticMeshActor',"(X=5084.794434,Y=10858.090820,Z=-821.685791)","(Pitch=0.000000,Yaw=-10.491961,Roll=0.000000)","(X=0.437500,Y=0.437500,Z=0.437500)",""
Row_86,Class'/Script/Engine.StaticMeshActor',"(X=5248.897461,Y=10896.633789,Z=-839.715759)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.125000,Y=1.125000,Z=1.125000)",""
Row_87,Class'/Script/Engine.StaticMeshActor',"(X=5384.641602,Y=11942.035156,Z=-796.362305)","(Pitch=0.126891,Yaw=-43.849102,Roll=-15.332922)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_88,Class'/Script/Engine.StaticMeshActor',"(X=5089.635254,Y=10803.309570,Z=-808.914246)","(Pitch=0.000000,Yaw=80.548698,Roll=0.000000)","(X=0.250000,Y=0.250000,Z=0.250000)",""
Row_89,Class'/Script/Engine.StaticMeshActor',"(X=5190.953613,Y=10916.108398,Z=-828.712646)","(Pitch=0.000000,Yaw=37.628815,Roll=0.000000)","(X=0.875000,Y=0.875000,Z=0.875000)",""
Row_90,Class'/Script/Engine.StaticMeshActor',"(X=5848.782227,Y=11795.291992,Z=-813.548096)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.375000,Y=0.375000,Z=0.375000)",""
Row_91,Class'/Script/Engine.StaticMeshActor',"(X=5125.341309,Y=10826.243164,Z=-809.136414)","(Pitch=-3.819232,Yaw=-170.738525,Roll=0.000001)","(X=0.312500,Y=0.312500,Z=0.312500)",""
Row_92,Class'/Script/Engine.StaticMeshActor',"(X=5468.611816,Y=10793.202148,Z=-474.635681)","(Pitch=0.000000,Yaw=-89.999954,Roll=15.000256)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_93,Class'/Script/Engine.StaticMeshActor',"(X=5986.425293,Y=11465.530273,Z=-815.965942)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_94,Class'/Script/Engine.StaticMeshActor',"(X=5800.965820,Y=11949.027344,Z=-797.189941)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_95,Class'/Script/Engine.StaticMeshActor',"(X=5889.792480,Y=11612.094727,Z=-811.046692)","(Pitch=-9.485106,Yaw=86.786247,Roll=-3.539281)","(X=0.937500,Y=0.937500,Z=0.937500)",""
Row_96,Class'/Script/Engine.StaticMeshActor',"(X=5168.937500,Y=11777.411133,Z=-803.501282)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_97,Class'/Script/Engine.StaticMeshActor',"(X=5239.593262,Y=11096.997070,Z=-830.205750)","(Pitch=-3.274939,Yaw=77.349754,Roll=0.000001)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_98,Class'/Script/Engine.StaticMeshActor',"(X=5108.921387,Y=11171.125977,Z=-813.742065)","(Pitch=0.000000,Yaw=60.137604,Roll=-3.528442)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_99,Class'/Script/Engine.StaticMeshActor',"(X=5630.468262,Y=10762.250000,Z=-804.170349)","(Pitch=0.000000,Yaw=-9.182756,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_100,Class'/Script/Engine.StaticMeshActor',"(X=5103.975586,Y=10976.916016,Z=-827.167358)","(Pitch=0.000000,Yaw=84.638557,Roll=7.698110)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_101,Class'/Script/Engine.StaticMeshActor',"(X=5127.700684,Y=11071.066406,Z=-833.758362)","(Pitch=-2.058390,Yaw=-91.303001,Roll=-7.687011)","(X=0.900000,Y=0.900000,Z=0.900000)",""
Row_102,Class'/Script/Engine.StaticMeshActor',"(X=3780.045410,Y=11513.075195,Z=-699.038940)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/PaperHolder01.PaperHolder01'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/PaperHoler01_INST""')))"
Row_103,Class'/Script/Engine.StaticMeshActor',"(X=3777.424072,Y=11513.075195,Z=-693.742615)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/PaperHolder01_ADD.PaperHolder01_ADD'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/PaperHoler01_INST""')))"
Row_104,Class'/Script/Engine.StaticMeshActor',"(X=3667.148682,Y=11376.684570,Z=-788.161621)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/Pipe01_Base_ADD.Pipe01_Base_ADD'',Materials=(Material'""/Game/SovietBathroom/Materials/Objects/PlasticGlass01_Mat""')))"
Row_105,Class'/Script/Engine.StaticMeshActor',"(X=3667.148682,Y=11376.684570,Z=-788.161621)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/Pipe01_Base.Pipe01_Base'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_Pipe_01_MMProps""')))"
Row_106,Class'/Script/Engine.StaticMeshActor',"(X=3558.065918,Y=11505.529297,Z=-764.191406)","(Pitch=0.000000,Yaw=-90.000122,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/Pipe01_Coner04.Pipe01_Coner04'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_Pipe_01_MMProps""')))"
Row_107,Class'/Script/Engine.StaticMeshActor',"(X=3557.806396,Y=11462.430664,Z=-714.103577)","(Pitch=-0.000048,Yaw=-89.999924,Roll=180.000031)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/Pipe01_Coner01.Pipe01_Coner01'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_Pipe_01_MMProps""')))"
Row_108,Class'/Script/Engine.StaticMeshActor',"(X=3726.342041,Y=11412.004883,Z=-787.880005)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.514374,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/Pipe01_Long.Pipe01_Long'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_Pipe_01_MMProps""')))"
Row_109,Class'/Script/Engine.StaticMeshActor',"(X=3666.562012,Y=11385.330078,Z=-790.991577)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/Pipe02_Base.Pipe02_Base'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_Pipe_02_MMProps""')))"
Row_110,Class'/Script/Engine.StaticMeshActor',"(X=2857.960205,Y=12540.000000,Z=-814.452576)","(Pitch=0.000000,Yaw=90.000114,Roll=0.000000)","(X=0.750062,Y=0.751332,Z=0.889606)","((StaticMesh=StaticMesh'/Game/HB_SimpleStreets/Models/Sidewalks/sidewalkcorner_01_A.sidewalkcorner_01_A'',Materials=(MaterialInstanceConstant'""/Game/DesertGasStation/Materials/Instances/Unique/M_sidewalk_Inst""',MaterialInstanceConstant'""/Game/HB_SimpleStreets/Materials/sidewalk_01_A_MI""')))"
Row_111,Class'/Script/Engine.StaticMeshActor',"(X=2922.005615,Y=10872.360352,Z=-797.071411)","(Pitch=0.000000,Yaw=-360.000031,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Buildings/Architecture/ModularHouse/SM_Door_Ramp_Plane_001.SM_Door_Ramp_Plane_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Buildings/Material_Instances/outsidefloor_Inst""')))"
Row_112,Class'/Script/Engine.StaticMeshActor',"(X=3553.939941,Y=11650.325195,Z=-646.514832)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.347741,Z=1.347741)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/KeepItClean/SM_Keepitclean_2.SM_Keepitclean_2'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/KeepItClean/Material/KeepItClean_inst1""')))"
Row_113,Class'/Script/Engine.StaticMeshActor',"(X=2473.075439,Y=12085.864258,Z=-798.425659)","(Pitch=0.000000,Yaw=88.953568,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=2.081702)","((StaticMesh=StaticMesh'/Game/DesertGasStation/Meshes/Props/SM_Pallet_01_PlankA.SM_Pallet_01_PlankA'',Materials=(MaterialInstanceConstant'""/Game/DesertGasStation/Materials/Instances/Unique/M_Pallet_01""')))"
Row_114,Class'/Script/Engine.StaticMeshActor',"(X=16638.248047,Y=-15649.235352,Z=-926.600281)","(Pitch=0.000000,Yaw=-169.705978,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/DesertGasStation/Meshes/Architecture/SM_TelegraphPole_01_A.SM_TelegraphPole_01_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/electricpole/MM_ElectricPole_Inst""')))"
Row_115,Class'/Script/Engine.StaticMeshActor',"(X=3593.926514,Y=11444.585938,Z=-749.786255)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Toilet_Brush/SM_toilet_brush.SM_toilet_brush'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/TX_Toilet_Brush""')))"
Row_116,Class'/Script/Engine.StaticMeshActor',"(X=3593.926514,Y=11444.585938,Z=-790.991638)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Toilet_Brush/SM_toilet_brush_stand.SM_toilet_brush_stand'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/TX_Toilet_Brush""')))"
Row_117,Class'/Script/Engine.StaticMeshActor',"(X=3780.045410,Y=11513.075195,Z=-699.038940)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_ADD01.ToiletPaper01_ADD01'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/ToiletPaper01_INST""')))"
Row_118,Class'/Script/Engine.StaticMeshActor',"(X=14243.505859,Y=18066.537109,Z=-798.739136)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/WesterTown/Models/Props/SM_Barrel_Tall_Set2.SM_Barrel_Tall_Set2'',Materials=(MaterialInstanceConstant'""/Game/WesterTown/Materials/Props/MI_BarrelTall2""',MaterialInstanceConstant'""/Game/WesterTown/Materials/Props/MI_BarrelTall""')))"
Row_119,Class'/Script/Engine.StaticMeshActor',"(X=10021.665039,Y=17571.775391,Z=-798.749084)","(Pitch=0.000000,Yaw=189.760239,Roll=0.000000)","(X=1.049447,Y=1.049447,Z=1.049447)","((StaticMesh=StaticMesh'/Game/WesterTown/Models/Props/SM_Barrel_Tall_Set1.SM_Barrel_Tall_Set1'',Materials=(MaterialInstanceConstant'""/Game/WesterTown/Materials/Props/MI_BarrelTall2""',MaterialInstanceConstant'""/Game/WesterTown/Materials/Props/MI_BarrelTall""')))"
Row_120,Class'/Script/Engine.StaticMeshActor',"(X=10407.247070,Y=17929.902344,Z=-798.740479)","(Pitch=0.000000,Yaw=88.475121,Roll=0.000000)","(X=1.459100,Y=1.459100,Z=1.459100)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/debris/SM_Debris_Pile_Large_01.SM_Debris_Pile_Large_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Boxes/Ruins/Ruin_inst""')))"
Row_121,Class'/Script/Engine.StaticMeshActor',"(X=11469.331055,Y=18476.798828,Z=-798.739136)","(Pitch=0.000000,Yaw=-27.926952,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/WesterTown/Models/Props/SM_Fabric_Sack2.SM_Fabric_Sack2'',Materials=(MaterialInstanceConstant'""/Game/WesterTown/Materials/Props/MI_FabricSack""')))"
Row_122,Class'/Script/Engine.StaticMeshActor',"(X=14582.769531,Y=18162.066406,Z=-798.739502)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/WesterTown/Models/Props/SM_Fabric_Sack_Set1.SM_Fabric_Sack_Set1'',Materials=(MaterialInstanceConstant'""/Game/WesterTown/Materials/Props/MI_FabricSack""')))"
Row_123,Class'/Script/Engine.StaticMeshActor',"(X=13312.962891,Y=17904.388672,Z=-814.916748)","(Pitch=0.016112,Yaw=-375.057953,Roll=0.164353)","(X=0.370644,Y=0.370644,Z=0.370644)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Golf_Spiral/SM_GolfSpiral.SM_GolfSpiral'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Props_mats/Rust_isnt""')))"
